rname,Wsp_44m,Wsp_44m_stdev,Wdir_41m,ROT,yaw,pa,po,wsn,MyTB_mean,MyTB_stdev,MyTB_min,MyTB_max,MyTB_DEL3,MyTB_DEL6,MyTB_DEL9,MyTB_DEL12,MxTB_mean,MxTB_stdev,MxTB_min,MxTB_max,MxTB_DEL3,MxTB_DEL6,MxTB_DEL9,MxTB_DEL12,MzTT_mean,MzTT_stdev,MzTT_min,MzTT_max,MzTT_DEL3,MzTT_DEL6,MzTT_DEL9,MzTT_DEL12,Myaw_mean,Myaw_stdev,Myaw_min,Myaw_max,Myaw_DEL3,Myaw_DEL6,Myaw_DEL9,Myaw_DEL12,Mtilt_mean,Mtilt_stdev,Mtilt_min,Mtilt_max,Mtilt_DEL3,Mtilt_DEL6,Mtilt_DEL9,Mtilt_DEL12,MzR_mean,MzR_stdev,MzR_min,MzR_max,MzR_DEL3,MzR_DEL6,MzR_DEL9,MzR_DEL12,MyR_mean,MyR_stdev,MyR_min,MyR_max,MyR_DEL3,MyR_DEL6,MyR_DEL9,MyR_DEL12,MxR_mean,MxR_stdev,MxR_min,MxR_max,MxR_DEL3,MxR_DEL6,MxR_DEL9,MxR_DEL12,MyA1_mean,MyA1_stdev,MyA1_min,MyA1_max,MyA1_DEL3,MyA1_DEL6,MyA1_DEL9,MyA1_DEL12,MxA1_mean,MxA1_stdev,MxA1_min,MxA1_max,MxA1_DEL3,MxA1_DEL6,MxA1_DEL9,MxA1_DEL12
2017-10-08 20:20:00,7.9,0.77,317.98,22.41,318.51,-1.62,245.2,7.24,62.3261,65.8204,-154.186,270.047,169.952,217.277,248.992,272.973,1746.05,346.224,821.677,2598.67,338.809,658.597,873.682,1020.55,30.4927,14.3492,-27.5681,87.0625,35.769,48.0933,59.6885,68.4811,-1.64713,37.4129,-146.221,149.218,85.131,119.481,150.549,173.626,-102.601,39.6263,-221.952,43.8224,91.1504,121.935,148.579,167.876,130.646,25.8452,67.5743,230.059,25.866,56.071,76.7802,91.2494,-10.1616,80.6944,-217.617,190.529,187.094,233.673,258.623,276.042,11.826,81.475,-208.556,210.763,187.715,233.808,258.18,275.257,9.08267,103.818,-186.611,182.52,215.599,255.678,271.922,281.559,-233.52,55.2729,-391.623,-75.0895,80.8555,126.326,162.889,188.863
2017-10-08 20:30:00,8.08,0.89,318.18,21.79,318.51,-1.63,232.79,6.86,61.5048,69.6742,-207.267,281.704,180.858,236.305,275.026,304.168,1650.08,299.827,902.374,2525.82,315.21,585.462,789.418,931.192,33.9632,16.1729,-33.6424,92.5655,35.8107,48.4625,61.5645,71.9179,-11.6905,41.8543,-144.86,165.135,84.6939,118.686,151.88,177.484,-108.276,39.4723,-247.91,40.6069,92.2089,123.373,150.511,171.884,124.8,27.4277,52.2567,199.257,24.1108,51.5976,70.9697,84.2223,-9.96764,85.9804,-219.579,215.904,197.748,249.244,277.925,298.535,11.4026,86.2812,-197.808,240.168,198.002,250.159,279.973,301.48,12.1515,105.335,-188.528,194.435,218.524,259.952,276.86,286.985,-220.248,51.2207,-419.804,-87.5847,82.6171,124.748,161.267,188.986
2017-10-08 20:40:00,7.97,1.17,319.21,22.55,318.51,-1.66,262.27,7.39,64.4723,60.5955,-154.694,261.562,155.195,202.332,236.717,263.042,1818.23,343.715,736.954,2655.74,356.29,705.816,950.426,1116.45,34.2619,16.8536,-20.7534,93.3703,38.9954,51.1463,62.2442,70.6877,-11.6915,44.3098,-174.81,129.585,93.0251,128.594,160.182,183.526,-102.677,44.7996,-257.415,71.2304,100.244,137.009,169.399,194.122,137.563,22.595,76.4696,205.865,24.2442,48.7093,64.9002,75.72,-10.4727,84.277,-251.763,206.002,197.185,249.885,280.349,302.887,11.7159,84.8471,-208.912,233.517,198.162,249.285,277.526,297.663,6.37276,105.501,-182.636,189.237,221.644,262.599,279.138,288.825,-243.61,57.7647,-413.848,-57.7437,91.5839,139.249,180.369,210.443
2017-10-08 20:50:00,7.65,0.9,318.79,22.42,318.51,-1.66,239.18,7.3,70.9073,60.3355,-124.612,299.814,153.89,200.012,233.815,260.449,1738.39,355.198,1027.86,2715.49,321.742,631.512,853.64,1002.92,29.6523,15.2754,-30.8639,81.5195,38.1413,49.5743,59.6752,67.5094,0.494219,40.2475,-135.21,158.609,90.4705,122.463,151.039,173.066,-96.4085,39.9899,-231.285,66.5203,91.8252,124.581,154.545,177.671,128.107,27.7307,56.6892,210.79,25.1446,52.9629,72.2745,86.1133,-9.90183,77.5635,-224.372,205.633,181.318,229.494,257.54,278.068,11.6577,78.4585,-184.094,228.133,181.77,228.559,254.903,273.976,10.2167,103.674,-183.627,193.017,215.554,255.356,271.209,280.355,-230.783,57.694,-446.003,-91.4699,84.3691,131.728,173.218,203.417
2017-10-08 21:00:00,7.66,0.72,314.85,22.15,317.27,-1.62,236.58,7.17,17.2215,113.453,-518.763,247.228,144.32,242.214,348.813,424.281,1702.88,324.229,956.447,2657.8,289.502,593.697,809.664,960.618,30.8245,13.3232,-18.4173,78.3142,31.2305,41.2566,50.6737,58.0347,-6.04638,34.6074,-127.126,122.164,74.9995,103.249,129.141,148.652,-101.258,32.9992,-212.103,38.9239,76.2532,106.923,135.003,155.248,128.16,23.4959,77.3004,200.81,19.9951,41.8574,57.6799,68.9523,-9.70593,77.864,-208.653,187.721,175.848,219.201,243.347,261.19,11.261,78.657,-188.121,202.724,176.249,219.222,242.637,259.719,10.3097,104.215,-191.785,197.563,215.705,255.889,271.93,281.325,-227.307,53.2478,-397.856,-93.8397,70.6899,112.914,148.094,173.764
2017-10-08 21:10:00,7.86,0.55,312.19,22.51,311.19,-1.77,247.77,7.43,-170.582,76.2253,-492.277,60.4432,138.493,200.146,259.813,308.497,1738.62,290.197,1028.68,2629.63,242.938,510.67,731.511,887.288,23.3422,12.0441,-16.3026,70.0345,28.2717,37.7251,46.3303,52.8309,2.96589,31.5718,-121.173,99.6601,67.3428,92.4482,114.716,131.407,-102.009,26.5384,-196.999,-13.0974,68.9275,88.3092,103.268,114.737,131.24,20.2012,79.0796,194.081,17.8051,38.134,53.2306,63.9873,-10.1983,76.0846,-181.169,157.768,169.23,206.113,224.849,238.083,12.1706,77.2262,-156.194,182.359,170.465,206.785,224.605,236.863,8.09816,102.318,-188.0,192.614,212.557,251.515,267.078,276.203,-239.357,50.1346,-403.779,-83.999,60.4287,104.564,146.752,177.412
2017-10-08 21:20:00,7.26,0.54,313.97,22.76,311.19,-1.77,237.17,7.53,-167.657,69.7622,-502.808,402.928,160.148,300.558,423.623,508.453,1719.3,227.883,-858.42,2793.81,427.476,1179.9,1697.22,2043.04,23.1566,11.1867,-27.3991,66.6323,29.0629,38.3715,47.0943,54.1867,2.70074,28.8042,-98.365,128.05,69.7706,94.1801,115.833,132.793,-98.3008,27.1357,-188.966,10.7955,67.0627,87.349,104.0,117.366,126.275,17.2934,13.424,174.917,22.9664,54.8372,77.3065,92.3166,-9.74476,73.0206,-174.59,159.958,161.59,196.677,214.609,227.523,12.9809,74.2507,-150.75,177.211,163.196,198.155,215.461,227.509,9.9891,102.597,-159.168,207.068,212.686,250.776,265.595,273.945,-237.572,39.6436,-343.915,45.1542,66.5937,134.7,190.064,226.902
2017-10-08 21:30:00,7.5,0.48,311.28,22.36,311.19,-1.75,236.07,7.32,-163.222,70.4088,-416.775,34.8639,134.059,186.727,231.554,266.551,1690.51,219.381,1177.39,2344.09,237.74,444.256,582.482,678.193,23.9923,10.5505,-21.3892,58.0547,26.058,34.01,41.1515,46.8746,0.758353,27.172,-85.1644,109.238,62.6936,82.9334,100.151,113.784,-99.1814,26.7862,-196.683,3.70343,65.0723,87.6688,106.661,121.105,127.623,14.169,87.7053,166.555,15.4565,30.1314,39.781,46.2058,-10.0036,73.415,-171.816,151.707,162.103,196.925,214.005,225.896,11.7956,74.5377,-151.15,187.728,163.361,198.484,215.988,228.66,9.84321,102.617,-157.406,197.224,211.533,250.088,265.014,273.321,-231.767,40.8647,-350.897,-121.033,55.9515,89.2178,116.431,135.906
2017-10-08 21:40:00,6.84,0.67,303.7,21.46,309.07,-1.38,182.99,6.71,-177.088,95.7807,-529.307,18.0857,115.166,188.656,255.385,305.325,1391.5,269.327,831.583,2134.1,211.561,442.61,610.699,729.103,25.3463,9.50341,-14.2783,54.7449,22.7135,29.9766,36.6487,41.8848,-2.03546,24.3978,-74.1216,102.653,55.6714,75.2915,93.1963,107.109,-108.672,24.3906,-175.722,22.8007,54.3008,75.7564,96.7792,113.555,107.219,18.5833,63.8207,161.01,15.066,33.035,45.673,54.4708,-9.08407,79.3863,-172.744,154.567,168.619,205.105,221.531,231.885,10.1439,80.1057,-141.843,168.737,168.841,205.128,221.397,231.555,19.5722,102.674,-148.458,182.859,206.518,245.489,260.324,268.307,-190.164,43.2291,-323.599,-97.9417,48.7565,84.6023,113.158,132.895
2017-10-08 21:50:00,6.82,0.52,299.7,20.98,302.98,-1.3,172.85,6.42,-320.324,80.7885,-597.024,-100.474,103.736,168.419,229.437,275.839,1269.98,215.502,726.842,1923.79,179.194,379.078,546.222,663.224,28.6793,8.18037,2.29678,66.8152,21.6428,28.4747,34.3339,39.0063,-0.445269,22.0798,-94.5852,69.5017,53.0509,71.6153,87.5309,99.7708,-117.243,20.5932,-200.255,-29.7526,52.8547,74.464,92.1888,105.222,104.451,15.6864,70.5033,152.66,12.9724,26.9581,37.9224,45.6992,-9.2525,84.4523,-186.781,180.408,176.384,214.054,231.491,243.643,9.44646,85.2232,-169.356,192.178,176.346,214.467,232.476,245.149,21.274,102.081,-150.119,185.665,203.974,243.291,258.243,266.256,-179.295,36.5111,-305.31,-94.9557,40.8628,69.7048,96.6809,116.706
2017-10-08 22:00:00,6.51,0.53,294.88,20.98,300.24,-1.22,158.08,6.35,-347.363,93.932,-663.629,-99.76,112.648,191.758,263.634,315.749,1175.16,223.582,666.06,1807.69,185.154,369.322,523.493,633.298,30.5301,9.7588,-7.83992,64.4653,23.8042,31.2657,37.848,43.0977,-2.08406,25.3841,-93.8102,85.699,59.4166,78.3925,93.5361,105.476,-110.887,21.3678,-192.95,-28.6861,53.4515,71.6766,86.7871,98.3912,97.4381,18.1656,51.7363,163.992,15.714,37.0304,52.4163,62.9097,-9.06771,80.779,-161.544,174.921,170.082,206.95,224.23,236.073,9.47992,81.3208,-169.525,171.858,170.796,208.239,226.289,238.999,24.4535,102.242,-161.595,185.82,204.553,244.042,259.14,267.332,-168.557,34.8544,-304.522,-80.9512,44.51,74.473,102.892,124.084
2017-10-08 22:10:00,7.36,0.63,285.8,22.34,283.4,-1.57,212.84,7.32,-883.912,202.251,-1676.78,427.793,313.856,720.19,1005.81,1199.23,1194.21,256.518,-144.526,1858.46,307.801,696.165,973.233,1159.36,36.3653,11.5771,-15.2904,74.4591,30.3807,38.7524,46.6213,53.3689,3.3159,28.3341,-99.3862,117.054,70.7256,90.7703,110.12,126.469,-112.109,28.0289,-217.195,-1.23735,69.5671,92.0823,111.511,126.922,117.133,20.6636,34.3916,166.738,19.365,43.5844,61.5348,73.955,-9.80676,82.4526,-185.414,175.886,178.744,217.62,236.54,249.404,11.6992,83.8246,-155.296,196.824,181.692,220.319,238.696,251.039,14.1473,102.107,-160.301,195.307,209.744,247.942,262.705,270.901,-217.453,51.2475,-366.884,-44.6831,63.3493,116.78,159.299,188.196
2017-10-08 22:20:00,8.6,0.65,291.19,24.78,288.53,-1.94,369.36,8.43,-1148.55,177.651,-1619.59,-639.684,187.178,347.746,480.304,571.346,1845.04,256.996,1193.59,2558.33,234.717,452.976,632.86,760.691,37.4374,12.8889,-14.6285,91.7607,34.1716,44.754,55.8278,64.6272,5.67573,31.7346,-123.794,116.744,79.7072,102.72,124.544,142.324,-104.771,32.4572,-214.771,11.3326,80.9645,104.413,124.114,139.666,169.551,22.6439,117.807,235.564,19.0669,40.2915,55.8356,66.5881,-11.167,78.2562,-218.951,166.458,180.036,218.39,239.509,255.42,15.8373,80.1521,-171.822,208.391,181.781,219.102,238.995,253.871,-8.42954,101.953,-193.577,177.192,224.383,261.223,275.708,284.024,-319.922,47.2542,-448.889,-163.64,64.1112,99.4835,133.625,159.536
2017-10-08 22:30:00,7.09,0.94,285.96,21.8,290.97,-1.48,219.92,6.84,-688.127,160.831,-1171.01,-283.689,170.9,298.226,410.966,493.653,1315.56,344.702,640.571,2211.9,212.625,488.538,715.578,870.443,40.082,10.7427,3.0232,76.3144,27.1293,34.4628,40.6801,45.5785,-0.818988,27.892,-95.0793,98.669,65.177,84.3192,100.97,114.537,-107.231,25.2326,-192.209,-11.8808,62.2429,81.0991,97.2379,109.744,121.592,29.8903,66.9948,200.391,17.9076,42.0477,60.8837,73.9271,-9.68751,78.9388,-175.053,162.092,171.001,208.125,225.996,238.178,10.5743,79.8757,-143.224,182.324,172.188,209.134,226.735,238.612,13.6426,102.803,-168.49,187.801,207.475,246.214,261.146,269.377,-211.976,56.9773,-364.602,-80.8685,53.8046,92.4173,129.952,157.322
2017-10-08 22:40:00,6.4,0.7,279.35,21.3,280.4,-1.24,141.61,6.48,-720.865,173.086,-1183.19,-251.574,186.263,344.664,459.534,538.148,893.412,165.293,421.801,1492.85,201.726,372.925,505.336,600.62,34.2617,12.8445,-16.1597,73.7327,32.6278,40.608,47.5066,53.2594,-4.61575,31.4035,-102.792,106.926,76.6933,96.4542,112.693,125.645,-87.4281,29.873,-194.263,30.8513,69.3329,92.0226,111.977,128.654,89.0611,14.8003,49.1014,136.282,15.7117,31.6135,42.3304,49.7338,-8.79473,67.6645,-183.237,155.143,151.821,189.737,209.833,224.094,10.5998,68.3073,-161.213,185.733,152.519,190.282,210.461,225.184,26.6842,103.265,-140.786,200.055,208.306,248.084,263.354,271.66,-164.403,41.3362,-332.469,-53.5196,67.8166,101.984,132.405,156.516
2017-10-08 22:50:00,7.04,0.72,285.99,22.05,282.57,-1.52,197.82,7.09,-864.385,187.782,-1426.05,-387.722,188.449,367.266,498.931,589.614,1131.05,203.485,611.058,1742.37,216.13,408.118,550.945,649.049,38.8931,12.016,-8.39736,94.4207,32.136,42.1989,52.1781,60.3932,-0.00597773,28.6076,-108.402,97.2761,71.8816,91.8461,108.612,122.163,-103.226,29.8736,-230.028,5.89002,74.964,101.968,125.043,142.598,111.919,20.2195,52.263,201.083,20.1953,48.6051,69.1344,83.151,-9.44388,77.083,-220.208,167.215,172.108,213.206,236.03,253.443,11.4908,78.0465,-159.039,227.002,173.272,213.913,236.231,253.208,16.9473,102.824,-168.739,184.894,211.504,250.684,265.924,274.422,-207.0,46.9866,-352.757,-70.7268,61.7465,103.418,138.121,162.104
2017-10-08 23:00:00,7.59,0.63,287.02,22.41,286.89,-1.71,252.12,7.32,-900.513,173.196,-1442.21,-499.431,188.852,338.178,454.208,535.499,1387.86,206.042,859.961,2199.62,237.028,469.241,650.35,773.831,40.1557,13.2598,-15.6145,83.5837,31.2381,40.9012,50.1387,57.6763,3.26625,31.1842,-91.8643,133.908,73.3295,96.2462,116.661,132.927,-98.7068,28.4094,-179.145,0.226182,68.4878,87.4876,102.711,114.267,134.157,17.0141,82.9442,191.915,18.1715,38.4444,52.6635,62.3,-10.0146,74.2253,-168.404,160.203,165.434,202.292,220.883,233.653,11.3956,75.4362,-151.138,171.148,165.977,201.89,219.414,231.183,7.77813,102.202,-163.114,177.453,211.152,249.6,264.498,272.767,-238.158,43.4534,-389.825,-129.481,63.1139,98.2937,128.673,151.061
2017-10-08 23:10:00,7.56,0.76,287.13,22.52,288.26,-1.74,260.52,7.42,-883.249,195.579,-1532.03,-539.948,177.683,353.716,489.062,581.029,1445.36,272.831,909.185,2377.53,242.831,506.154,706.675,842.785,42.9906,12.4623,0.46594,82.3121,31.1324,39.0085,45.5031,50.7258,-1.70684,31.1651,-100.129,106.6,73.6612,94.4266,111.911,125.961,-96.4484,29.4689,-207.61,18.1234,69.1254,93.4711,114.986,131.831,136.471,23.1788,73.5127,218.105,22.942,51.3173,70.5228,83.3648,-10.3179,72.8892,-174.526,163.831,161.886,197.951,215.789,228.107,11.4004,74.1394,-151.071,197.836,164.429,201.359,220.114,233.558,6.67881,103.178,-188.736,180.58,214.796,254.226,269.957,279.113,-243.43,55.3936,-430.811,-125.846,65.7858,110.473,150.381,178.481
2017-10-08 23:20:00,7.13,0.6,289.04,22.07,288.26,-1.61,220.03,7.15,-784.195,149.438,-1233.42,-446.034,164.291,301.804,396.107,459.861,1301.73,205.755,808.055,1873.12,221.104,419.056,555.727,647.157,41.1992,11.3926,-7.37306,83.8955,27.7326,36.6026,45.0643,52.1092,6.3395,28.9536,-99.1522,109.44,65.6786,87.2469,106.47,121.897,-104.462,26.0506,-186.16,4.09109,63.5166,84.2548,102.004,115.652,121.591,17.7945,58.5363,175.847,19.186,41.7491,57.0567,67.4491,-9.75079,77.3604,-177.899,168.66,168.236,205.406,223.796,236.519,11.225,78.4813,-162.356,179.166,170.076,206.582,224.143,236.252,13.3224,101.673,-156.688,178.646,208.009,246.348,261.138,269.282,-218.327,42.4795,-356.798,-115.91,59.4754,98.9443,128.064,147.392
2017-10-08 23:30:00,6.16,0.54,277.44,20.69,282.9,-1.14,138.66,6.17,-642.329,111.139,-946.072,-325.635,135.771,232.856,307.773,361.097,884.27,156.58,558.636,1528.14,158.138,309.271,442.69,537.234,41.1102,9.50043,11.0312,79.5597,24.562,31.1038,36.8791,41.7307,-12.2317,28.5839,-133.112,74.7932,63.1633,84.963,104.997,121.348,-102.243,21.3061,-166.898,-9.12742,53.6136,70.2115,84.1994,95.1928,89.3353,13.9399,16.2815,151.306,17.0833,42.2169,61.5369,74.8034,-8.80781,75.9892,-156.27,152.354,161.523,197.277,214.008,225.173,8.79979,76.5466,-149.953,171.784,161.184,196.882,213.592,224.841,27.9086,103.239,-139.836,192.009,204.803,244.883,260.112,268.237,-154.595,29.4167,-259.706,-69.1176,48.2506,71.9404,92.3769,108.081
2017-10-08 23:40:00,6.3,0.53,281.74,21.17,281.36,-1.02,130.66,6.28,-657.591,153.679,-1207.33,125.195,186.994,443.893,628.938,752.98,853.148,154.499,89.104,1497.18,204.789,469.847,661.38,791.289,35.917,9.70351,-8.43742,71.0587,26.2868,34.1234,41.2882,47.3325,-4.9929,28.4717,-100.451,103.778,66.9915,88.0573,105.962,120.364,-96.078,23.1837,-193.085,5.76983,58.6738,81.5791,101.536,117.128,84.0682,11.3311,52.5018,125.599,12.6513,25.5594,34.6744,41.0777,-8.66539,71.4818,-197.935,137.796,153.457,187.461,203.823,215.631,9.88938,72.2473,-158.314,172.358,154.808,188.976,205.531,217.514,29.7539,102.272,-136.876,186.965,205.293,244.491,259.366,267.316,-153.656,38.9486,-316.944,-50.439,53.779,95.2212,130.166,154.497
2017-10-08 23:50:00,6.43,0.51,280.15,21.38,280.63,-1.21,151.82,6.58,-745.755,156.872,-1277.92,-112.955,202.467,412.301,566.464,671.5,926.279,156.561,171.349,1495.63,207.058,427.381,608.619,735.453,34.6439,11.1182,-12.343,70.0466,31.9131,40.7572,47.4535,52.4086,0.576783,27.4717,-87.8054,117.812,74.0515,95.3889,112.49,125.945,-90.8097,26.2819,-237.24,14.4694,68.2528,97.1236,125.068,146.737,93.3827,13.4589,15.4603,143.359,22.1169,45.9093,61.777,72.7536,-8.86424,68.2191,-199.455,189.637,152.492,191.093,216.883,240.274,10.1031,68.9619,-137.863,232.767,151.933,189.32,212.542,232.614,25.6143,102.597,-145.438,201.538,208.246,247.831,263.062,271.401,-170.216,40.8355,-333.862,-68.6453,62.8216,99.0756,131.328,154.832
2017-10-09 00:00:00,6.79,0.64,277.38,21.3,278.27,-1.54,176.32,6.84,-873.995,161.906,-1436.48,-427.416,186.861,355.13,485.813,575.539,976.333,149.777,554.714,1420.82,186.114,325.269,432.744,507.678,31.1844,14.119,-21.5198,81.2076,33.7123,43.9626,53.8568,61.7285,-1.15899,31.0963,-128.829,107.237,76.2756,99.5441,121.895,139.936,-87.3373,28.8021,-185.57,21.4613,69.2759,91.5668,110.075,124.357,104.948,15.3511,66.9948,159.256,15.9897,32.704,44.904,53.3033,-9.26446,67.2654,-183.265,153.589,151.629,190.721,212.233,227.695,10.077,67.9528,-173.229,177.8,152.038,190.341,211.498,227.428,20.0864,102.94,-157.625,189.398,208.747,248.704,264.149,272.651,-186.338,39.4055,-335.273,-59.9362,67.5308,102.454,133.587,157.104
2017-10-09 00:10:00,7.31,0.78,277.58,22.58,275.26,-1.54,219.58,7.32,-1093.02,250.335,-1777.44,-294.536,234.297,509.786,710.526,845.323,1064.77,208.003,325.521,1690.05,219.707,441.609,627.533,758.063,25.4352,13.3701,-25.2704,78.3664,37.5659,46.9346,55.3578,62.2308,-1.09445,31.0832,-120.692,116.032,83.9259,106.19,125.853,141.871,-82.5239,31.4723,-190.933,53.4428,80.8507,106.365,129.107,146.99,118.668,19.4408,50.9517,202.481,19.1477,47.9944,69.4872,84.14,-9.45794,64.3655,-172.569,159.712,149.354,186.125,206.874,222.009,12.2135,65.3059,-154.301,177.042,149.781,186.132,206.669,221.834,14.2686,103.539,-167.274,194.59,215.14,253.978,269.03,277.435,-221.463,56.4858,-376.553,-51.7658,75.5612,120.132,158.44,186.109
2017-10-09 00:20:00,6.8,0.74,273.18,21.26,275.26,-1.47,183.22,6.67,-937.961,181.394,-1448.05,-492.579,193.563,343.595,458.075,540.515,928.004,155.005,505.078,1398.12,190.369,326.069,433.914,510.716,29.0473,12.795,-15.3026,80.4028,34.0904,42.4194,50.1065,56.5307,-7.86959,29.9868,-164.247,99.0796,77.768,102.51,127.918,149.182,-84.5274,27.3861,-186.075,8.65473,68.5319,88.1221,105.321,119.157,108.171,18.6529,60.0676,161.794,15.4369,32.7012,46.5736,56.409,-9.18289,65.2182,-178.724,167.753,147.86,186.736,208.914,225.265,9.82056,65.7874,-153.501,179.489,148.542,186.595,207.556,222.584,19.6433,103.955,-154.409,191.148,210.345,250.568,266.021,274.435,-187.968,41.2451,-335.345,-69.0729,67.7783,99.949,128.87,151.281
2017-10-09 01:00:00,6.68,0.52,280.83,20.49,281.1,-1.78,169.24,6.77,-781.725,118.145,-1141.04,-358.573,167.04,293.909,392.023,460.108,990.429,109.533,622.616,1354.36,179.253,287.403,372.874,433.21,38.701,11.3788,-5.01091,88.6582,32.4155,41.6607,49.7107,56.2525,-2.31087,26.8054,-124.117,104.231,72.583,95.2811,116.477,134.081,-91.9798,26.5682,-180.43,21.3849,68.4957,90.1366,107.625,121.09,105.405,15.2678,54.7086,143.542,15.9202,32.0862,43.2735,50.8959,-9.36735,69.0313,-178.594,158.97,152.139,188.848,207.643,221.299,8.68404,69.8949,-169.63,173.062,152.953,190.114,209.608,224.178,19.7935,102.976,-149.526,185.476,207.391,248.548,264.384,272.983,-176.044,34.6579,-301.524,-60.3527,62.8119,98.2171,126.299,146.027
2017-10-09 01:10:00,6.57,0.63,281.85,19.64,281.1,-1.79,159.9,6.53,-734.036,155.746,-1176.02,-318.069,177.736,315.709,424.344,498.175,943.827,147.682,411.275,1367.98,199.739,347.52,471.131,557.258,39.953,10.7714,2.43963,78.5215,27.691,35.5937,42.3363,47.5312,-4.01219,25.4814,-93.1373,84.2628,62.9282,82.1176,98.5116,111.088,-98.2429,25.0943,-197.754,41.3542,60.1626,87.8667,114.155,134.625,103.867,13.9343,59.8475,145.807,15.8993,30.9785,41.415,48.7679,-9.64275,72.8587,-173.042,156.382,154.862,193.963,214.313,228.783,7.36662,73.7302,-154.868,191.851,156.112,195.231,215.828,231.092,20.5455,103.076,-148.499,188.223,204.855,247.259,263.641,272.539,-164.017,40.4521,-296.634,-46.9144,55.957,90.8276,120.666,142.245
2017-10-09 01:20:00,6.75,0.64,277.77,20.28,278.35,-1.75,171.45,6.76,-833.46,169.797,-1339.4,-377.699,195.514,343.851,461.883,545.162,937.544,120.143,559.977,1347.96,198.848,306.756,393.398,457.424,35.1208,13.1266,-22.6487,69.2941,30.4119,39.4383,48.0292,54.9772,-4.5091,26.5834,-77.9338,113.442,68.1841,88.6335,106.326,119.723,-97.4175,26.1773,-184.165,14.4087,64.817,85.6427,104.009,118.699,107.873,15.9422,57.839,150.612,16.9908,34.2177,45.9685,53.8633,-9.42522,72.7555,-187.678,172.504,158.087,196.121,215.331,229.349,7.99047,73.4174,-148.84,177.612,157.842,195.149,213.4,225.852,18.9437,103.257,-150.564,189.072,205.864,247.184,263.137,271.844,-175.503,35.3737,-305.154,-64.0442,60.2754,94.8223,123.181,143.367
2017-10-09 01:30:00,7.55,0.55,283.45,22.27,282.47,-1.86,239.0,7.43,-989.563,132.366,-1342.27,-566.132,167.541,293.607,392.484,460.287,1279.32,173.012,838.497,1780.35,188.566,322.335,439.498,525.885,37.2359,12.769,-5.73732,85.1794,33.7966,41.9777,49.5927,55.7859,-0.689179,28.8838,-99.6155,95.4546,75.7301,93.6731,109.028,121.326,-90.6333,29.5508,-214.697,30.6593,76.193,102.662,126.756,145.82,129.706,17.9546,82.1014,177.524,17.5101,33.4346,44.8771,53.3301,-10.3018,68.6195,-185.755,171.479,155.978,194.19,216.926,234.872,11.5479,69.8076,-143.428,207.085,156.36,193.237,214.091,230.42,9.20326,102.746,-166.271,187.873,212.275,251.102,266.097,274.391,-232.913,38.423,-358.713,-111.025,65.7202,98.1629,125.907,146.192
2017-10-09 01:40:00,7.42,0.58,283.51,21.7,284.37,-1.86,231.12,7.3,-911.418,171.407,-1471.67,-498.099,175.61,333.176,459.322,547.062,1277.44,194.287,784.321,1929.77,190.233,371.315,526.99,636.54,39.8912,10.9387,-9.30668,74.3947,30.1834,38.0337,44.8951,50.5446,-0.247517,25.5433,-82.4431,112.882,69.4098,88.3594,104.42,117.458,-94.909,26.3973,-194.367,6.76381,67.5315,89.1869,107.768,122.02,128.751,13.8401,84.8907,163.855,16.8185,30.8997,40.4538,47.067,-10.1497,70.3132,-163.919,160.977,155.744,191.416,209.647,222.58,10.4547,71.498,-147.956,187.794,156.67,191.624,209.476,222.68,9.89994,102.579,-160.438,179.809,210.492,249.846,264.9,273.07,-223.265,47.3255,-383.358,-105.524,60.0367,100.124,135.028,159.396
2017-10-09 01:50:00,7.17,0.54,281.19,21.87,280.55,-1.83,205.7,7.31,-946.204,202.022,-1559.54,-529.403,181.669,342.729,476.594,573.275,1129.73,150.512,707.337,1584.38,185.425,313.139,414.11,490.558,35.4407,12.0695,-13.707,71.9541,30.9737,39.2097,46.167,51.8131,-0.225032,25.2684,-108.914,99.1637,70.1463,90.108,107.907,122.89,-93.7321,24.8028,-172.848,31.7064,67.9307,89.3129,107.283,122.033,116.374,14.8732,74.6504,152.558,15.8696,30.226,40.1377,46.8415,-9.904,69.1695,-161.575,147.012,152.672,186.156,202.796,214.52,11.1851,70.2136,-128.615,164.224,153.885,186.417,201.766,212.068,14.5945,102.68,-161.91,189.706,212.097,251.594,266.878,275.33,-212.324,44.6131,-348.627,-91.5809,59.4484,91.8,121.442,144.191
2017-10-09 02:10:00,6.4,0.53,278.17,19.67,277.37,-1.72,145.93,6.5,-750.51,147.571,-1172.25,-240.013,183.72,328.841,445.843,528.192,836.436,120.611,453.791,1202.05,179.927,290.137,375.812,436.435,33.2394,9.57016,-3.93261,68.5154,26.2425,32.913,38.6302,43.3537,-2.19131,22.7611,-72.787,87.1358,59.5804,75.9887,89.836,100.64,-98.8576,21.1654,-164.668,-19.0666,53.265,68.3646,80.5943,90.2919,96.7806,14.9097,18.1784,150.621,19.4622,44.3928,62.3968,74.6323,-9.44378,72.1451,-164.977,142.345,150.972,186.472,203.216,214.422,7.40629,73.0509,-143.782,152.27,152.268,187.575,203.751,214.142,23.3386,102.699,-140.37,192.459,203.511,245.563,261.785,270.588,-155.206,35.9189,-264.329,-57.6215,50.2712,79.443,103.274,120.32
