rname;Wsp_44m;Wsp_44m_stdev;Wdir_41m;ROT;yaw;pa;po;wsn;MyTB_mean;MyTB_stdev;MyTB_min;MyTB_max;MyTB_DEL3;MyTB_DEL6;MyTB_DEL9;MyTB_DEL12;MxTB_mean;MxTB_stdev;MxTB_min;MxTB_max;MxTB_DEL3;MxTB_DEL6;MxTB_DEL9;MxTB_DEL12;MzTT_mean;MzTT_stdev;MzTT_min;MzTT_max;MzTT_DEL3;MzTT_DEL6;MzTT_DEL9;MzTT_DEL12;Myaw_mean;Myaw_stdev;Myaw_min;Myaw_max;Myaw_DEL3;Myaw_DEL6;Myaw_DEL9;Myaw_DEL12;Mtilt_mean;Mtilt_stdev;Mtilt_min;Mtilt_max;Mtilt_DEL3;Mtilt_DEL6;Mtilt_DEL9;Mtilt_DEL12;MzR_mean;MzR_stdev;MzR_min;MzR_max;MzR_DEL3;MzR_DEL6;MzR_DEL9;MzR_DEL12;MyR_mean;MyR_stdev;MyR_min;MyR_max;MyR_DEL3;MyR_DEL6;MyR_DEL9;MyR_DEL12;MxR_mean;MxR_stdev;MxR_min;MxR_max;MxR_DEL3;MxR_DEL6;MxR_DEL9;MxR_DEL12;MyA1_mean;MyA1_stdev;MyA1_min;MyA1_max;MyA1_DEL3;MyA1_DEL6;MyA1_DEL9;MyA1_DEL12;MxA1_mean;MxA1_stdev;MxA1_min;MxA1_max;MxA1_DEL3;MxA1_DEL6;MxA1_DEL9;MxA1_DEL12
-;m/s;m/s;deg;rpm;deg;deg;kW;m/s;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm;kNm
201712081720;7.88;1.16;241.14;23.16;241.49;-1.64;271.28;7.63;-1809.35;385.902;-2929.21;413.267;485.616;1132.77;1591.23;1900.45;195.808;106.828;-152.781;581.854;173.577;258.367;344.402;411.156;-19.8879;20.1997;-86.4006;40.2079;42.9548;55.0818;66.4464;75.316;-3.47007;50.7779;-160.316;175.778;101.761;134.836;166.716;192.409;-85.313;39.4175;-223.199;44.7896;99.5067;124.318;145.767;162.848;135.553;30.5126;16.6164;226.095;32.2083;70.5407;97.7822;117.012;-10.1212;73.8578;-204.744;208.285;177.514;221.356;246.642;265.647;13.1584;74.6121;-192.197;209.111;179.274;223.158;248.131;266.691;7.89387;104.022;-191.061;203.241;221.323;261.726;278.511;288.738;-252.024;61.7142;-459.53;18.5003;104.459;175.617;235.488;277.743
201712081740;8.03;1.39;239.91;24.21;237.6;-1.76;327.32;8.21;-2097.19;403.505;-3153.24;-610.219;455.723;905.456;1221.83;1444.24;73.106;80.0776;-189.416;396.002;206.63;273.277;323.305;361.177;-17.3633;19.5323;-104.909;57.729;51.3976;68.617;85.1249;97.5705;-11.8576;50.2327;-191.671;200.266;120.297;164.875;206.028;236.351;-84.2976;55.567;-300.613;146.038;123.59;170.468;217.744;254.795;152.943;30.8568;86.0347;289.51;34.1048;72.1537;98.1748;115.861;-10.8448;78.5588;-242.573;245.597;199.872;258.732;294.199;319.096;14.6209;78.8705;-241.987;282.463;198.946;259.652;299.057;328.984;0.541787;106.45;-232.71;198.868;237.23;279.256;297.389;308.939;-290.236;65.4416;-493.905;-88.7059;115.658;169.752;212.75;244.399
201712081750;8.64;1.24;241.33;24.23;237.61;-1.9;325.51;8.29;-2122.64;400.316;-3163.16;876.672;555.003;1367.76;1944.18;2323.46;82.247;71.7028;-173.111;349.668;187.883;244.49;287.865;321.625;-20.6176;22.7464;-95.473;63.0508;53.7207;69.2438;84.4532;96.1668;-3.51848;57.4198;-213.979;165.975;126.098;166.862;205.095;233.79;-75.8068;53.2863;-292.69;120.614;128.163;173.118;215.266;247.923;152.238;29.6067;77.505;235.617;30.5182;58.1268;76.818;90.0265;-11.179;75.0734;-232.419;286.362;191.753;250.359;291.547;323.953;15.365;75.8875;-237.18;296.695;191.512;248.729;289.73;323.345;-0.0548398;105.01;-224.759;225.379;236.34;280.391;301.278;315.803;-293.914;67.1143;-525.866;19.5828;127.776;201.546;267.342;315.436
201712081810;9.07;1.36;244.92;23.94;242.18;-1.76;347.83;8.13;-2117.94;457.425;-3462.48;-853.696;434.667;877.44;1214.47;1455.17;266.503;99.0738;-153.092;654.915;216.038;299.376;382.681;452.724;-28.7597;21.5957;-117.084;49.5259;53.6671;69.6439;84.7436;97.0098;9.67721;54.4868;-179.319;208.76;126.662;166.322;201.937;229.967;-83.1175;49.7379;-274.459;129.168;125.401;164.676;202.764;233.162;162.651;40.6866;76.2712;344.598;38.8981;88.57;124.759;149.891;-10.8016;76.9999;-268.927;229.128;192.716;242.191;275.559;303.226;13.9743;77.9587;-237.859;245.292;194.476;244.096;275.961;301.371;-2.51711;103.058;-223.311;209.987;228.183;270.012;289.045;302.071;-295.517;72.1098;-509.237;-37.1564;117.135;173.401;224.498;265.252
201712081820;9.08;1.2;249.46;25.87;246.25;-1.93;463.15;9.61;-2575.2;286.944;-3333.48;-1338.48;401.388;738.524;981.375;1152.31;500.156;176.174;-57.535;967.697;293.972;403.592;497.751;578.186;-26.3409;25.0308;-130.764;51.5518;57.028;75.1982;92.633;106.524;5.11435;61.3718;-174.072;262.621;134.602;180.902;225.099;260.096;-76.6674;56.2656;-272.802;144.665;135.537;176.633;215.76;246.783;196.473;32.0474;127.688;315.219;34.5149;70.9052;95.3263;111.814;-12.4708;77.6116;-266.197;226.37;199.38;253.017;287.552;313.804;17.8665;78.6342;-225.057;280.016;200.065;255.92;293.754;323.152;-16.6135;103.531;-230.247;187.617;242.955;283.87;301.971;313.644;-367.502;55.0228;-531.079;-151.545;124.007;166.968;198.672;223.613
201712081830;8.74;1.04;247.3;24.65;248.26;-1.83;415.23;8.57;-2325.34;465.653;-3189.35;-979.313;356.965;764.329;1071.81;1278.49;538.4;136.568;143.488;993.494;257.75;360.483;442.031;504.194;-21.5173;20.4863;-96.4729;55.3668;47.2633;63.8308;79.1784;90.7314;-0.951628;50.5819;-181.416;185.179;110.487;150.796;188.311;216.958;-84.0319;45.4129;-228.43;108.571;114.513;148.812;179.124;202.996;184.234;39.5013;83.4218;273.393;30.8318;66.6371;91.818;109.081;-11.6211;74.381;-198.794;251.804;183.557;232.563;264.026;288.484;15.1027;75.2164;-235.243;233.235;186.56;237.093;270.855;297.636;-10.9562;104.356;-237.552;189.421;235.518;276.404;294.036;305.326;-333.111;74.336;-502.098;-100.662;103.218;153.852;200.212;235.543
201712081840;8.83;1.25;247.25;24.46;248.25;-1.8;384.16;8.4;-2209.13;458.783;-3223.92;-1136.34;395.67;814.987;1086.56;1262.71;500.825;128.64;137.812;945.097;252.286;347.458;425.326;485.712;-17.4138;20.1875;-89.2053;61.2983;45.9778;61.8023;77.7054;89.9049;-8.68234;50.2768;-203.262;176.8;110.082;152.89;193.675;224.261;-90.8586;42.8334;-272.337;67.49;108.21;142.649;174.228;199.144;173.762;38.3699;94.4836;267.569;33.3915;69.8218;92.2028;106.469;-11.4743;77.7282;-245.324;197.081;191.181;240.977;271.169;293.714;14.702;78.594;-215.599;264.803;192.061;241.543;272.579;297.329;-6.38762;105.107;-220.902;191.967;231.415;271.833;289.257;300.413;-317.61;73.0305;-484.586;-108.527;102.418;155.036;196.881;226.393
201712081900;7.68;1.1;240.29;22.05;239.39;-1.63;250.71;7.07;-1688.94;406.35;-2818.42;-657.176;373.545;767.486;1043.42;1230.22;136.668;109.98;-121.205;459.466;146.298;211.236;275.277;325.854;-18.6819;17.1439;-92.4367;40.2341;42.9017;55.8203;67.9448;77.5841;-5.17981;42.4101;-158.973;172.621;102.41;136.067;166.874;191.47;-89.8914;42.6808;-239.158;60.2752;103.065;134.234;161.723;183.066;131.366;31.7705;71.8982;236.894;28.8066;62.7934;84.3419;98.2891;-9.84089;75.3784;-230.537;211.285;181.753;231.84;262.469;285.952;10.7443;75.7393;-204.318;242.557;181.975;231.335;261.337;284.567;11.2272;103.629;-192.052;197.681;215.451;256.236;272.924;283.047;-231.157;63.7151;-420.348;-68.6736;92.3314;136.927;174.377;202.483
201712081910;7.66;1.25;236.45;22.69;237.2;-1.66;262.2;7.41;-1787.89;372.845;-2755.1;-268.957;423.61;851.873;1163.93;1388.22;65.063;115.211;-224.089;399.201;181.364;253.23;311.64;358.005;-25.7115;19.0111;-106.09;38.4555;46.309;61.951;76.3988;87.1823;5.46659;48.8016;-146.039;198.994;109.232;148.247;184.146;211.022;-82.5853;47.0068;-278.066;92.4148;107.608;149.641;189.212;219.337;133.827;28.1696;71.4177;214.64;29.0312;57.2813;75.3468;87.3797;-10.247;74.1525;-246.399;232.723;181.252;233.066;266.921;294.542;11.8861;74.7672;-251.913;267.144;183.537;237.077;273.113;304.165;9.48999;102.692;-189.685;193.854;218.019;258.756;275.792;286.24;-245.333;60.8495;-439.098;-69.9498;103.043;151.271;189.332;217.988
201712081920;7.84;1.59;233.58;23.01;234.47;-1.63;285.15;7.62;-1885.01;454.15;-3277.94;-779.223;457.333;906.414;1217.07;1430.27;-30.353;78.3197;-353.603;288.991;196.481;274.402;338.441;387.126;-20.1758;20.4751;-103.638;80.4812;51.5588;68.7867;87.3758;103.034;-12.1035;52.3534;-258.953;190.667;122.195;167.21;213.44;251.709;-83.6982;54.2195;-241.183;146.565;118.363;160.309;200.121;230.668;142.027;35.0547;61.7008;279.167;34.8853;77.7998;105.964;124.918;-10.6183;78.8091;-233.743;267.507;197.816;257.407;294.799;322.824;12.3491;79.0504;-210.076;263.676;195.123;252.454;286.593;310.856;6.68786;105.899;-219.691;209.798;229.024;271.802;290.551;302.985;-257.676;71.3651;-478.802;-37.6674;116.725;176.824;225.361;260.013
201712081930;8.45;1.55;234.84;23.84;234.47;-1.69;352.06;8.05;-2143.3;607.285;-3643.75;-703.213;521.442;1107.19;1492.1;1745.57;-36.814;87.1345;-335.944;227.28;216.695;280.121;325.473;359.497;-24.5698;21.8718;-110.451;63.7772;55.5672;72.3043;87.9361;100.806;-5.48931;53.8578;-226.837;188.582;130.653;173.232;211.515;242.623;-82.0107;52.1502;-259.425;135.492;132.87;175.968;214.894;243.974;163.18;49.6527;63.4084;314.655;42.2565;91.3728;123.347;144.9;-11.048;77.0776;-239.386;226.41;195.321;245.482;277.19;301.553;13.1283;77.6468;-210.347;300.538;195.002;245.769;279.621;307.747;-1.72722;106.442;-238.098;201.977;235.213;279.239;299.62;313.554;-292.87;87.9898;-564.199;-81.989;121.512;190.98;247.864;287.364
201712081940;7.6;1.18;236.69;22.91;234.67;-1.64;267.17;7.56;-1813.67;466.523;-3225.87;1204.95;599.206;1485.1;2109.95;2524.18;-17.277;84.7753;-268.05;408.488;189.295;261.777;331.379;387.61;-23.9955;17.5349;-88.5032;37.4573;43.2255;54.7767;65.5535;74.2801;-0.144352;44.7473;-171.672;158.731;102.897;135.815;167.215;192.366;-91.4711;45.1993;-267.522;78.2525;102.936;143.182;179.69;206.709;134.301;32.3849;50.1214;214.599;29.1409;61.0532;82.5983;97.0278;-10.3402;77.1539;-256.124;232.442;187.233;241.803;277.966;306.364;12.7494;77.9332;-204.536;260.679;187.035;238.336;270.707;295.744;9.3256;103.48;-207.267;208.842;222.001;263.652;281.738;293.499;-249.469;70.0832;-466.735;50.2001;104.344;185.35;251.57;297.205
201712081950;7.42;1.49;238.86;21.78;240.51;-1.27;194.22;6.7;-1424.7;467.623;-2746.91;-480.51;407.548;820.132;1115.71;1314.48;138.107;66.1986;-83.436;423.452;163.56;229.773;276.093;309.53;-20.7199;16.6388;-81.7164;46.2683;42.5443;55.4483;67.1326;76.4481;-5.72534;44.5515;-176.171;138.938;104.656;140.869;171.682;194.684;-93.1475;44.4154;-234.194;71.7136;106.639;141.035;168.812;189.531;107.129;33.0005;41.4149;206.906;27.9361;60.4501;81.918;96.3112;-9.50972;78.2471;-259.099;207.84;187.331;239.549;270.775;294.401;10.8394;78.9527;-202.179;246.843;188.054;239.957;270.867;293.964;21.6019;103.838;-186.855;198.832;213.403;254.568;271.585;282.018;-197.329;71.4762;-411.239;-19.45;95.7747;150.73;196.805;230.401
201712082000;8.35;1.3;239.9;23.31;237.54;-1.68;310.81;7.81;-1977.18;469.023;-3261.26;185.14;531.728;1188.18;1655.66;1972.32;82.983;105.479;-230.178;456.062;200.099;263.065;326.359;383.932;-22.9752;20.3268;-98.5877;51.6807;47.2075;62.3662;76.8954;88.0797;-4.11384;50.6359;-194.013;184.609;111.092;150.623;188.989;218.974;-83.5884;52.279;-245.533;105.575;108.125;147.704;183.36;209.887;150.737;31.7807;76.017;246.458;32.4744;67.9203;89.8861;104.065;-10.9372;76.7482;-262.219;229.682;188.473;244.309;281.946;312.163;12.9255;77.5463;-242.088;268.893;188.388;242.005;276.93;305.76;3.21262;104.731;-204.935;193.729;226.174;267.512;284.987;295.831;-272.452;72.8238;-527.093;-82.1559;113.604;180.134;231.725;267.773
201712082010;8.72;1.31;238.02;25.8;236.25;-2.23;448.8;7.4;-2271.51;491.575;-3536.65;-1047.44;479.543;948.509;1250.85;1452.07;11.458;93.9062;-329.24;326.759;237.662;312.692;367.42;408.851;-21.1543;23.4387;-105.169;74.4853;55.7762;73.1776;91.3333;105.861;-10.8141;58.5545;-255.234;188.626;133.075;179.349;225.668;261.667;-107.899;57.3633;-312.521;113.206;132.117;180.733;225.653;258.931;169.425;40.7241;83.4372;299.744;37.9197;80.2625;107.601;126.058;-11.8192;94.6808;-297.517;292.81;234.178;304.342;349.923;383.925;14.8371;95.0292;-272.447;320.181;234.332;302.874;348.152;382.608;-5.16785;106.185;-232.911;205.781;242.093;286.025;306.443;320.398;-316.99;75.7235;-530.024;-110.947;120.663;178.283;223.189;255.429
201712082020;7.51;1.36;232.1;22.74;231.77;-1.52;279.35;7.39;-1829.08;593.135;-3238.96;-675.588;435.711;936.769;1283.2;1512.38;-112.489;135.274;-568.13;239.973;174.523;273.65;376.043;451.425;-22.1085;21.7519;-96.8108;58.1958;48.5476;64.0523;79.8295;92.0123;-1.97771;54.8715;-208.509;182.637;115.201;155.606;196.379;227.882;-86.6606;49.6657;-263.46;126.06;119.938;158.594;196.753;227.352;138.57;41.3848;60.6595;269.844;33.6478;73.7046;100.36;118.653;-10.7427;78.9715;-232.838;247.617;191.572;243.3;275.193;300.069;11.912;79.9863;-194.396;278.329;193.31;245.521;277.603;302.687;8.83206;104.487;-239.148;201.983;222.567;264.521;282.97;295.562;-250.351;88.3475;-522.547;-53.5866;114.744;183.345;241.528;282.164
201712082030;7.86;1.32;234.53;26.1;234.78;-2.38;323.4;7.5;-2217.52;477.267;-3434.04;-802.139;459.24;929.003;1257.76;1487.77;-31.394;86.2894;-318.714;273.305;227.314;298.278;345.239;379.234;-26.1961;21.8397;-115.551;74.1212;54.0508;75.003;95.0366;110.429;5.21935;55.5491;-248.823;238.391;128.365;184.939;238.422;279.172;-76.0854;52.1042;-242.46;170.43;123.781;165.964;205.005;236.731;158.87;46.1822;60.4765;298.123;34.8903;80.4215;112.955;134.981;-11.4103;73.9219;-274.795;199.075;186.833;235.586;266.656;291.582;15.9317;74.9965;-199.39;246.67;188.36;237.724;268.486;291.732;-1.45848;104.587;-223.887;210.112;235.249;275.771;293.273;304.626;-307.966;72.5485;-521.22;-93.1625;120.284;179.127;225.032;258.581
201712082040;8.53;1.29;240.1;25.78;240.7;-2.05;392.37;8.24;-2203.96;570.468;-3601.61;-820.949;444.79;937.249;1298.56;1553.69;218.175;149.937;-280.016;683.191;229.542;332.721;444.522;534.721;-26.4309;19.0691;-99.3925;58.755;46.6271;63.6389;80.4553;93.5625;4.37958;48.9241;-214.727;185.61;110.95;156.748;201.064;234.933;-90.1911;45.2653;-235.476;109.917;107.184;148.617;186.115;213.169;173.295;52.4552;80.2078;340.047;35.8289;85.5665;121.234;145.593;-11.4528;77.1983;-250.579;208.995;188.48;236.06;264.356;286.626;13.7092;78.7631;-216.439;237.711;191.725;241.846;272.792;296.993;-4.99607;104.188;-236.899;198.791;231.212;274.171;294.19;308.1;-306.206;85.3476;-546.803;-90.8813;107.395;170.352;221.636;259.374
201712082050;7.99;1.38;242.06;22.3;242.41;-1.57;273.46;7.25;-1757.94;479.856;-3181.98;-812.972;381.072;778.343;1090.58;1315.12;237.071;84.2523;7.16901;579.377;186.322;253.389;304.077;341.909;-18.8635;19.3966;-94.149;49.4492;44.14;59.0982;72.9934;83.7483;-4.17772;48.6851;-179.298;170.089;104.695;142.558;176.89;203.316;-89.9464;45.6912;-257.375;102.984;107.109;144.86;179.918;207.78;139.12;31.9167;79.6682;245.864;26.0799;55.5768;77.029;92.4617;-10.1171;77.936;-243.413;216.984;184.417;232.95;262.118;285.334;11.3537;78.4811;-224.52;263.789;185.709;234.306;264.402;290.396;8.49878;103.714;-197.155;200.695;218.564;260.161;277.636;288.453;-244.394;74.5081;-491.163;-94.0066;97.1505;145.437;188.63;222.739
201712082110;9.13;1.54;240.47;24.3;242.15;-1.67;397.56;8.43;-2266.15;613.149;-3629.12;-818.917;484.342;998.818;1352.37;1596.6;265.582;112.652;-52.272;641.603;220.324;295.596;360.34;411.993;-25.3378;23.3705;-119.628;62.4933;51.7205;71.823;90.9104;105.594;1.61294;56.5759;-212.502;221.17;121.951;173.947;220.97;255.733;-94.6202;55.3711;-289.957;132.311;124.294;174.889;219.647;252.434;178.226;55.4678;72.0438;328.94;43.2201;96.2952;130.326;152.64;-11.1365;85.2119;-281.588;310.057;210.472;272.85;317.402;353.801;14.1988;86.6663;-254.939;301.158;214.223;277.496;319.96;353.058;-6.84577;105.166;-254.088;210.225;240.091;285.503;307.565;323.203;-317.785;91.3151;-583.199;-77.9377;120.245;189.887;246.873;288.457
201712082120;8.83;1.3;240.89;23.82;240.47;-1.73;350.78;7.99;-2138.29;540.477;-3694.49;-814.62;457.179;987.175;1369.97;1629.94;190.459;139.504;-196.33;617.559;213.668;308.625;399.735;471.437;-28.59;22.9512;-113.28;52.4855;49.7194;67.8114;85.5714;98.5968;12.832;57.0617;-186.009;222.782;117.323;164.412;208.294;240.11;-82.4936;57.0367;-271.57;154.054;123.832;173.889;220.004;253.83;163.267;40.425;69.6601;270.547;33.4102;73.0149;99.6547;117.4;-10.3542;80.1902;-233.078;227.801;196.945;249.413;281.99;306.565;13.7903;81.3704;-247.859;262.348;200.93;255.965;290.593;317.514;-1.89677;102.727;-237.451;212.658;227.855;270.769;291.169;305.744;-297.626;83.1572;-577.421;-65.4314;121.331;185.624;243.842;288.745
201712082130;8.81;1.21;236.8;24.87;237.35;-1.72;413.95;8.61;-2402.46;557.538;-3652.55;-597.848;525.958;1113.28;1527.75;1802.69;70.753;103.042;-314.489;464.523;272.515;362.431;429.49;480.502;-23.9747;24.3514;-130.893;65.1656;58.6158;79.2149;99.6298;115.53;-5.49684;59.4477;-219.052;256.491;138.341;191.464;242.393;281.244;-83.4496;58.5562;-287.678;247.867;139.557;199.224;259.358;305.405;181.901;50.6451;71.0362;312.994;40.7786;86.2618;116.542;137.52;-11.3804;81.7699;-250.413;249.002;205.942;259.611;293.718;320.21;15.0715;82.3473;-229.607;259.442;206.409;258.23;290.144;314.567;-8.92162;106.532;-248.98;202.238;242.774;285.353;304.506;317.292;-332.465;82.9145;-594.279;-48.2248;130.717;202.333;262.658;308.353
201712082140;8.56;1.47;238.02;24.6;237.35;-1.72;416.41;8.79;-2395.44;582.947;-3582.17;-736.866;495.354;1010.05;1371.92;1619.83;84.964;84.194;-169.19;402.297;209.277;277.911;327.469;363.969;-25.6145;23.6756;-112.346;61.7652;51.8963;70.3757;89.1477;103.417;-2.00144;56.9035;-210.883;203.886;122.003;169.548;213.814;246.767;-78.1135;54.4195;-228.109;169.349;130.198;168.806;205.5;235.93;184.719;52.1688;76.7113;316.295;41.4259;87.6761;117.775;138.325;-11.3968;76.4237;-232.432;208.712;192.925;239.935;267.182;287.122;14.8056;77.3718;-200.555;221.557;194.38;241.823;269.222;289.041;-9.44028;106.123;-246.672;192.572;240.92;284.008;303.766;317.261;-329.764;86.0116;-560.397;-97.5982;122.9;185.488;238.042;276.221
201712082150;8.45;1.47;236.85;23.53;237.35;-1.65;352.9;7.88;-2130.31;528.783;-3899.29;-842.025;495.942;1016.11;1413.53;1700.04;80.585;98.2164;-393.838;582.267;264.542;380.881;479.377;558.651;-21.9899;21.5636;-100.366;57.8979;52.1994;68.1721;82.7984;94.1931;-7.08141;52.5376;-194.762;178.175;122.177;162.648;197.393;223.805;-77.7225;53.2957;-265.722;189.239;126.94;179.774;228.993;265.301;166.748;49.6163;66.5734;373.215;41.4395;97.3855;140.077;169.94;-10.9201;74.8652;-236.987;263.837;187.874;238.842;271.461;298.319;13.2161;75.3533;-192.735;232.409;187.494;237.374;266.464;287.225;-1.83767;106.132;-238.703;220.294;235.875;280.922;302.31;317.504;-292.372;78.8391;-529.702;-74.457;121.291;183.359;232.399;268.67
201712082200;9.17;1.29;235.22;21.9;237.35;-2.38;337.4;7.9;-2342.78;527.07;-3828.61;-946.168;512.356;1030.97;1390.51;1637.97;66.003;105.174;-414.683;511.58;283.48;406.572;497.015;562.234;-23.4744;26.9325;-129.724;75.7569;60.925;80.9624;100.898;116.915;-5.81049;65.8209;-248.36;232.478;142.942;192.506;239.618;276.458;-86.535;56.4041;-286.928;159.279;138.921;184.417;229.221;264.405;178.178;52.2588;65.7767;345.988;43.3882;98.7499;135.53;160.195;-11.0607;85.0441;-268.193;257.033;215.161;268.544;301.464;327.199;15.0058;85.5541;-258.974;289.183;214.934;268.676;302.896;331.236;-7.03428;106.354;-229.707;206.048;239.125;281.835;301.275;314.374;-324.009;78.8121;-566.448;-67.4853;128.97;190.202;243.226;284.021
201712082210;8.33;1.51;235.46;24.49;237.35;-1.82;392.09;8.39;-2340.12;528.182;-3569.59;-926.424;480.208;953.734;1285.77;1512.22;71.166;92.7667;-307.675;456.99;235.485;318.083;388.124;445.602;-25.3107;24.8935;-124.481;64.0367;57.8125;78.0886;97.6552;112.357;-0.762426;63.1043;-224.499;226.301;135.856;190.053;239.486;275.195;-77.4633;59.5009;-298.036;168.921;135.632;189.438;242.625;282.022;176.32;45.5655;58.9456;295.572;39.9937;81.9831;110.956;132.112;-11.4135;80.1949;-264.292;266.784;205.78;261.821;299.287;329.369;15.1402;81.2379;-235.884;308.51;207.73;264.276;301.687;332.019;-7.26725;105.402;-237.896;216.147;238.545;282.32;302.863;317.016;-322.384;81.5929;-553.558;-66.9579;131.618;196.721;251.506;291.222
201712082230;9.06;1.41;238.17;25.06;234.75;-1.75;424.94;9;-2467.59;502.828;-3613.98;-1231.78;513.422;967.518;1269.94;1468.19;-26.635;134.374;-408.077;360.401;230.079;303.708;371.378;432.07;-29.5925;26.6855;-121.704;86.1793;58.1981;79.4786;101.553;118.84;-0.0136819;68.1587;-295.587;218.088;137.619;198.395;256.665;299.731;-82.0739;59.0625;-289.726;181.316;139.164;188.936;237.502;274.753;185.961;46.2878;74.9974;307.663;42.6386;89.1338;119.733;140.04;-11.6678;84.0799;-262.346;242.049;213.854;272.906;309.885;336.323;15.9418;85.2644;-249.945;295.34;215.082;274.08;312.541;342.055;-10.1988;105.357;-244.701;224.471;244.175;288.96;310.776;326.204;-341.162;77.9208;-565.554;-115.976;135.842;194.282;238.741;271.978
201712082240;8.59;1.62;236.26;24.82;237.21;-1.58;486.2;8.77;-2603.3;541.674;-3812.44;-1253.06;516.101;997.358;1303.37;1503.77;83.937;104.193;-401.899;472.262;285.647;407.921;492.459;552.624;-30.3464;25.0026;-128.245;48.3587;57.7355;76.8025;93.9251;106.88;-2.68941;64.0081;-213.536;233.865;134.717;185.362;231.185;266.023;-75.8113;58.9252;-253.371;156.012;135.549;178.789;218.38;248.125;210.873;56.1685;102.279;356.646;45.8347;95.0346;125.16;145.608;-11.9766;79.7291;-261.917;229.827;203.812;260.553;296.075;322.124;14.0808;80.7079;-252.419;298.403;207.027;266.005;306.32;338.593;-16.8082;106.575;-251.175;200.031;246.087;290.929;311.934;326.022;-354.186;82.0361;-589.955;-118.119;135.564;198.104;247.294;283.323
201712082250;9.62;1.36;236.63;26.1;237.31;-1.43;570.02;10.15;-2913.11;316.352;-4021.95;-1649.57;534.117;938.538;1210.88;1400.07;99.593;143.807;-354.005;571.225;369.507;468.897;536.142;586.892;-34.1105;27.6945;-126.636;63.5577;63.5881;84.0411;102.857;116.878;6.636;71.9436;-255.915;248.395;149.946;211.604;266.976;306.495;-68.7907;65.3473;-272.502;212.751;150.261;202.509;251.106;288.376;235.472;45.6007;121.7;360.535;47.2103;95.2271;124.537;143.739;-12.5378;82.0193;-264.21;248.988;213.857;270.923;307.107;333.873;16.7001;83.1904;-281.283;284.004;216.881;276.496;317.325;350.112;-24.5958;104.854;-284.321;215.577;252.898;298.891;322.431;339.923;-397.202;60.5471;-593.379;-165.91;146.394;197.202;233.652;261.38
201712082300;9.36;1.56;234.65;24.94;233.56;-1.7;457.88;8.86;-2557.16;505.877;-3884.87;-621.574;571.577;1208.39;1641.75;1928.2;-88.305;160.573;-612.92;472.469;284.081;396.943;510.598;606.058;-20.2785;24.2542;-106.169;66.6585;59.4272;77.1939;93.0542;105.036;-19.5696;61.2449;-228.676;192.046;138.374;183.11;222.822;253.099;-87.3389;56.2086;-260.687;162.444;140.085;182.672;222.388;253.03;199.273;47.4768;91.654;389.684;44.1951;100.104;140.14;167.498;-11.6989;84.5757;-254.88;240.689;214.566;268.96;302.043;326.528;14.7464;85.3809;-245.484;259.257;217.73;272.603;306.356;331.951;-14.0555;108.302;-255.94;202.096;250.035;295.409;316.775;331.393;-350.683;77.7491;-563.983;-93.9507;130.33;188.806;237.771;275.447
201712082310;9.34;1.63;232.55;24.66;233.21;-1.75;423.72;8.56;-2441.67;514.649;-3528.16;-1171.93;512.261;970.473;1266.96;1459.66;-104.322;151.204;-525.722;289.093;257.498;349.867;428.011;488.327;-28.2328;22.6619;-131.607;52.6545;58.0393;75.5895;92.995;107.014;4.09692;56.4842;-197.669;233.959;134.94;179.151;220.344;252.593;-84.0643;57.6854;-250.9;133.837;142.424;179.864;213.244;239.069;187.943;42.7786;92.4007;292.519;40.1456;79.6143;103.724;119.698;-11.5545;80.3554;-230.679;220.409;206.366;256.676;286.081;307.343;14.7634;81.6506;-244.812;259.057;206.467;258.283;290.365;315.137;-10.7731;105.151;-258.171;207.329;246.098;290.404;310.963;325.025;-335.04;77.0944;-561.674;-86.5573;125.505;187.853;239.611;277.428
201712082320;8.78;1.62;231.61;25.72;231.51;-1.28;551.91;10.08;-2820.79;485.84;-3956.68;-1320.16;618.657;1107.77;1419.42;1627.38;-199.605;131.258;-640.58;283.417;347.347;464.434;541.161;595.055;-36.418;25.4844;-136.046;80.7286;60.87;83.0283;106.028;124.114;14.378;65.5963;-277.641;282.046;142.689;207.62;271.127;318.658;-89.5952;54.0942;-296.343;104.069;144.689;185.91;221.262;248.293;231.624;64.2384;91.5051;374.467;51.1549;107.753;143.485;167.389;-11.9682;85.6621;-287.63;256.168;221.571;284.625;326.632;357.88;16.0424;87.1033;-235.125;320.24;224.257;285.428;324.561;354.066;-21.5523;103.721;-280.909;216.354;245.138;290.459;314.861;334.204;-382.678;70.0079;-588.301;-149.236;135.189;194.728;239.261;271.596
